Province/State,Country/Region,Lat,Long,date,count
NA,Bulgaria,42.7339,25.4858,2/29/20,0
NA,Bulgaria,42.7339,25.4858,3/1/20,0
NA,Bulgaria,42.7339,25.4858,3/2/20,0
NA,Bulgaria,42.7339,25.4858,3/3/20,0
NA,Bulgaria,42.7339,25.4858,3/4/20,0
NA,Bulgaria,42.7339,25.4858,3/5/20,0
NA,Bulgaria,42.7339,25.4858,3/6/20,0
NA,Bulgaria,42.7339,25.4858,3/7/20,0
NA,Bulgaria,42.7339,25.4858,3/8/20,4
NA,Bulgaria,42.7339,25.4858,3/9/20,4
NA,Bulgaria,42.7339,25.4858,3/10/20,4
NA,Bulgaria,42.7339,25.4858,3/11/20,7
NA,Bulgaria,42.7339,25.4858,3/12/20,7
NA,Bulgaria,42.7339,25.4858,3/13/20,23
NA,Bulgaria,42.7339,25.4858,3/14/20,41
NA,Bulgaria,42.7339,25.4858,3/15/20,51
NA,Bulgaria,42.7339,25.4858,3/16/20,52
NA,Bulgaria,42.7339,25.4858,3/17/20,67
NA,Bulgaria,42.7339,25.4858,3/18/20,92
NA,Bulgaria,42.7339,25.4858,3/19/20,94
NA,Bulgaria,42.7339,25.4858,3/20/20,127
NA,Bulgaria,42.7339,25.4858,3/21/20,163
NA,Bulgaria,42.7339,25.4858,3/22/20,187
NA,Bulgaria,42.7339,25.4858,3/23/20,201
NA,Bulgaria,42.7339,25.4858,3/24/20,218
NA,Bulgaria,42.7339,25.4858,3/25/20,242
NA,Bulgaria,42.7339,25.4858,3/26/20,264
NA,Bulgaria,42.7339,25.4858,3/27/20,293
NA,Bulgaria,42.7339,25.4858,3/28/20,331
NA,Bulgaria,42.7339,25.4858,3/29/20,346
NA,Bulgaria,42.7339,25.4858,3/30/20,359
NA,Bulgaria,42.7339,25.4858,3/31/20,399
NA,Bulgaria,42.7339,25.4858,4/1/20,422
NA,Bulgaria,42.7339,25.4858,4/2/20,457
NA,Bulgaria,42.7339,25.4858,4/3/20,485
NA,Burkina Faso,12.2383,-1.5616,1/22/20,0
NA,Burkina Faso,12.2383,-1.5616,1/23/20,0
NA,Burkina Faso,12.2383,-1.5616,1/24/20,0
NA,Burkina Faso,12.2383,-1.5616,1/25/20,0
NA,Burkina Faso,12.2383,-1.5616,1/26/20,0
NA,Burkina Faso,12.2383,-1.5616,1/27/20,0
NA,Burkina Faso,12.2383,-1.5616,1/28/20,0
NA,Burkina Faso,12.2383,-1.5616,1/29/20,0
NA,Burkina Faso,12.2383,-1.5616,1/30/20,0
NA,Burkina Faso,12.2383,-1.5616,1/31/20,0
NA,Burkina Faso,12.2383,-1.5616,2/1/20,0
NA,Burkina Faso,12.2383,-1.5616,2/2/20,0
NA,Burkina Faso,12.2383,-1.5616,2/3/20,0
NA,Burkina Faso,12.2383,-1.5616,2/4/20,0
NA,Burkina Faso,12.2383,-1.5616,2/5/20,0
NA,Burkina Faso,12.2383,-1.5616,2/6/20,0
NA,Burkina Faso,12.2383,-1.5616,2/7/20,0
NA,Burkina Faso,12.2383,-1.5616,2/8/20,0
NA,Burkina Faso,12.2383,-1.5616,2/9/20,0
NA,Burkina Faso,12.2383,-1.5616,2/10/20,0
NA,Burkina Faso,12.2383,-1.5616,2/11/20,0
NA,Burkina Faso,12.2383,-1.5616,2/12/20,0
NA,Burkina Faso,12.2383,-1.5616,2/13/20,0
NA,Burkina Faso,12.2383,-1.5616,2/14/20,0
NA,Burkina Faso,12.2383,-1.5616,2/15/20,0
NA,Burkina Faso,12.2383,-1.5616,2/16/20,0
NA,Burkina Faso,12.2383,-1.5616,2/17/20,0
NA,Burkina Faso,12.2383,-1.5616,2/18/20,0
NA,Burkina Faso,12.2383,-1.5616,2/19/20,0
NA,Burkina Faso,12.2383,-1.5616,2/20/20,0
NA,Burkina Faso,12.2383,-1.5616,2/21/20,0
NA,Burkina Faso,12.2383,-1.5616,2/22/20,0
NA,Burkina Faso,12.2383,-1.5616,2/23/20,0
NA,Burkina Faso,12.2383,-1.5616,2/24/20,0
NA,Burkina Faso,12.2383,-1.5616,2/25/20,0
NA,Burkina Faso,12.2383,-1.5616,2/26/20,0
NA,Burkina Faso,12.2383,-1.5616,2/27/20,0
NA,Burkina Faso,12.2383,-1.5616,2/28/20,0
NA,Burkina Faso,12.2383,-1.5616,2/29/20,0
NA,Burkina Faso,12.2383,-1.5616,3/1/20,0
NA,Burkina Faso,12.2383,-1.5616,3/2/20,0
NA,Burkina Faso,12.2383,-1.5616,3/3/20,0
NA,Burkina Faso,12.2383,-1.5616,3/4/20,0
NA,Burkina Faso,12.2383,-1.5616,3/5/20,0
NA,Burkina Faso,12.2383,-1.5616,3/6/20,0
NA,Burkina Faso,12.2383,-1.5616,3/7/20,0
NA,Burkina Faso,12.2383,-1.5616,3/8/20,0
NA,Burkina Faso,12.2383,-1.5616,3/9/20,0
NA,Burkina Faso,12.2383,-1.5616,3/10/20,1
NA,Burkina Faso,12.2383,-1.5616,3/11/20,2
NA,Burkina Faso,12.2383,-1.5616,3/12/20,2
NA,Burkina Faso,12.2383,-1.5616,3/13/20,2
NA,Burkina Faso,12.2383,-1.5616,3/14/20,2
NA,Burkina Faso,12.2383,-1.5616,3/15/20,3
NA,Burkina Faso,12.2383,-1.5616,3/16/20,15
NA,Burkina Faso,12.2383,-1.5616,3/17/20,15
NA,Burkina Faso,12.2383,-1.5616,3/18/20,20
NA,Burkina Faso,12.2383,-1.5616,3/19/20,33
NA,Burkina Faso,12.2383,-1.5616,3/20/20,40
NA,Burkina Faso,12.2383,-1.5616,3/21/20,64
NA,Burkina Faso,12.2383,-1.5616,3/22/20,75
NA,Burkina Faso,12.2383,-1.5616,3/23/20,99
NA,Burkina Faso,12.2383,-1.5616,3/24/20,114
NA,Burkina Faso,12.2383,-1.5616,3/25/20,146
NA,Burkina Faso,12.2383,-1.5616,3/26/20,152
NA,Burkina Faso,12.2383,-1.5616,3/27/20,180
NA,Burkina Faso,12.2383,-1.5616,3/28/20,207
NA,Burkina Faso,12.2383,-1.5616,3/29/20,222
NA,Burkina Faso,12.2383,-1.5616,3/30/20,246
NA,Burkina Faso,12.2383,-1.5616,3/31/20,261
NA,Burkina Faso,12.2383,-1.5616,4/1/20,282
NA,Burkina Faso,12.2383,-1.5616,4/2/20,288
NA,Burkina Faso,12.2383,-1.5616,4/3/20,302
NA,Cabo Verde,16.5388,-23.0418,1/22/20,0
NA,Cabo Verde,16.5388,-23.0418,1/23/20,0
NA,Cabo Verde,16.5388,-23.0418,1/24/20,0
NA,Cabo Verde,16.5388,-23.0418,1/25/20,0
NA,Cabo Verde,16.5388,-23.0418,1/26/20,0
NA,Cabo Verde,16.5388,-23.0418,1/27/20,0
NA,Cabo Verde,16.5388,-23.0418,1/28/20,0
NA,Cabo Verde,16.5388,-23.0418,1/29/20,0
NA,Cabo Verde,16.5388,-23.0418,1/30/20,0
NA,Cabo Verde,16.5388,-23.0418,1/31/20,0
NA,Cabo Verde,16.5388,-23.0418,2/1/20,0
NA,Cabo Verde,16.5388,-23.0418,2/2/20,0
NA,Cabo Verde,16.5388,-23.0418,2/3/20,0
NA,Cabo Verde,16.5388,-23.0418,2/4/20,0
NA,Cabo Verde,16.5388,-23.0418,2/5/20,0
NA,Cabo Verde,16.5388,-23.0418,2/6/20,0
NA,Cabo Verde,16.5388,-23.0418,2/7/20,0
NA,Cabo Verde,16.5388,-23.0418,2/8/20,0
NA,Cabo Verde,16.5388,-23.0418,2/9/20,0
NA,Cabo Verde,16.5388,-23.0418,2/10/20,0
NA,Cabo Verde,16.5388,-23.0418,2/11/20,0
NA,Cabo Verde,16.5388,-23.0418,2/12/20,0
NA,Cabo Verde,16.5388,-23.0418,2/13/20,0
NA,Cabo Verde,16.5388,-23.0418,2/14/20,0
NA,Cabo Verde,16.5388,-23.0418,2/15/20,0
NA,Cabo Verde,16.5388,-23.0418,2/16/20,0
NA,Cabo Verde,16.5388,-23.0418,2/17/20,0
NA,Cabo Verde,16.5388,-23.0418,2/18/20,0
NA,Cabo Verde,16.5388,-23.0418,2/19/20,0
NA,Cabo Verde,16.5388,-23.0418,2/20/20,0
NA,Cabo Verde,16.5388,-23.0418,2/21/20,0
NA,Cabo Verde,16.5388,-23.0418,2/22/20,0
NA,Cabo Verde,16.5388,-23.0418,2/23/20,0
NA,Cabo Verde,16.5388,-23.0418,2/24/20,0
NA,Cabo Verde,16.5388,-23.0418,2/25/20,0
NA,Cabo Verde,16.5388,-23.0418,2/26/20,0
NA,Cabo Verde,16.5388,-23.0418,2/27/20,0
NA,Cabo Verde,16.5388,-23.0418,2/28/20,0
NA,Cabo Verde,16.5388,-23.0418,2/29/20,0
NA,Cabo Verde,16.5388,-23.0418,3/1/20,0
NA,Cabo Verde,16.5388,-23.0418,3/2/20,0
NA,Cabo Verde,16.5388,-23.0418,3/3/20,0
NA,Cabo Verde,16.5388,-23.0418,3/4/20,0
NA,Cabo Verde,16.5388,-23.0418,3/5/20,0
NA,Cabo Verde,16.5388,-23.0418,3/6/20,0
NA,Cabo Verde,16.5388,-23.0418,3/7/20,0
NA,Cabo Verde,16.5388,-23.0418,3/8/20,0
NA,Cabo Verde,16.5388,-23.0418,3/9/20,0
NA,Cabo Verde,16.5388,-23.0418,3/10/20,0
NA,Cabo Verde,16.5388,-23.0418,3/11/20,0
NA,Cabo Verde,16.5388,-23.0418,3/12/20,0
NA,Cabo Verde,16.5388,-23.0418,3/13/20,0
NA,Cabo Verde,16.5388,-23.0418,3/14/20,0
NA,Cabo Verde,16.5388,-23.0418,3/15/20,0
NA,Cabo Verde,16.5388,-23.0418,3/16/20,0
NA,Cabo Verde,16.5388,-23.0418,3/17/20,0
NA,Cabo Verde,16.5388,-23.0418,3/18/20,0
NA,Cabo Verde,16.5388,-23.0418,3/19/20,0
NA,Cabo Verde,16.5388,-23.0418,3/20/20,1
NA,Cabo Verde,16.5388,-23.0418,3/21/20,3
NA,Cabo Verde,16.5388,-23.0418,3/22/20,3
NA,Cabo Verde,16.5388,-23.0418,3/23/20,3
NA,Cabo Verde,16.5388,-23.0418,3/24/20,3
NA,Cabo Verde,16.5388,-23.0418,3/25/20,4
NA,Cabo Verde,16.5388,-23.0418,3/26/20,4
NA,Cabo Verde,16.5388,-23.0418,3/27/20,5
NA,Cabo Verde,16.5388,-23.0418,3/28/20,5
NA,Cabo Verde,16.5388,-23.0418,3/29/20,6
NA,Cabo Verde,16.5388,-23.0418,3/30/20,6
NA,Cabo Verde,16.5388,-23.0418,3/31/20,6
NA,Cabo Verde,16.5388,-23.0418,4/1/20,6
NA,Cabo Verde,16.5388,-23.0418,4/2/20,6
NA,Cabo Verde,16.5388,-23.0418,4/3/20,6
NA,Cambodia,11.55,104.9167,1/22/20,0
NA,Cambodia,11.55,104.9167,1/23/20,0
NA,Cambodia,11.55,104.9167,1/24/20,0
NA,Cambodia,11.55,104.9167,1/25/20,0
NA,Cambodia,11.55,104.9167,1/26/20,0
NA,Cambodia,11.55,104.9167,1/27/20,1
NA,Cambodia,11.55,104.9167,1/28/20,1
NA,Cambodia,11.55,104.9167,1/29/20,1
NA,Cambodia,11.55,104.9167,1/30/20,1
NA,Cambodia,11.55,104.9167,1/31/20,1
NA,Cambodia,11.55,104.9167,2/1/20,1
NA,Cambodia,11.55,104.9167,2/2/20,1
NA,Cambodia,11.55,104.9167,2/3/20,1
NA,Cambodia,11.55,104.9167,2/4/20,1
NA,Cambodia,11.55,104.9167,2/5/20,1
NA,Cambodia,11.55,104.9167,2/6/20,1
NA,Cambodia,11.55,104.9167,2/7/20,1
NA,Cambodia,11.55,104.9167,2/8/20,1
NA,Cambodia,11.55,104.9167,2/9/20,1
NA,Cambodia,11.55,104.9167,2/10/20,1
NA,Cambodia,11.55,104.9167,2/11/20,1
NA,Cambodia,11.55,104.9167,2/12/20,1
NA,Cambodia,11.55,104.9167,2/13/20,1
NA,Cambodia,11.55,104.9167,2/14/20,1
NA,Cambodia,11.55,104.9167,2/15/20,1
NA,Cambodia,11.55,104.9167,2/16/20,1
NA,Cambodia,11.55,104.9167,2/17/20,1
NA,Cambodia,11.55,104.9167,2/18/20,1
NA,Cambodia,11.55,104.9167,2/19/20,1
NA,Cambodia,11.55,104.9167,2/20/20,1
NA,Cambodia,11.55,104.9167,2/21/20,1
NA,Cambodia,11.55,104.9167,2/22/20,1
NA,Cambodia,11.55,104.9167,2/23/20,1
NA,Cambodia,11.55,104.9167,2/24/20,1
NA,Cambodia,11.55,104.9167,2/25/20,1
NA,Cambodia,11.55,104.9167,2/26/20,1
NA,Cambodia,11.55,104.9167,2/27/20,1
NA,Cambodia,11.55,104.9167,2/28/20,1
NA,Cambodia,11.55,104.9167,2/29/20,1
NA,Cambodia,11.55,104.9167,3/1/20,1
NA,Cambodia,11.55,104.9167,3/2/20,1
NA,Cambodia,11.55,104.9167,3/3/20,1
NA,Cambodia,11.55,104.9167,3/4/20,1
NA,Cambodia,11.55,104.9167,3/5/20,1
NA,Cambodia,11.55,104.9167,3/6/20,1
NA,Cambodia,11.55,104.9167,3/7/20,1
NA,Cambodia,11.55,104.9167,3/8/20,2
NA,Cambodia,11.55,104.9167,3/9/20,2
NA,Cambodia,11.55,104.9167,3/10/20,2
NA,Cambodia,11.55,104.9167,3/11/20,3
NA,Cambodia,11.55,104.9167,3/12/20,3
NA,Cambodia,11.55,104.9167,3/13/20,5
NA,Cambodia,11.55,104.9167,3/14/20,7
NA,Cambodia,11.55,104.9167,3/15/20,7
NA,Cambodia,11.55,104.9167,3/16/20,7
NA,Cambodia,11.55,104.9167,3/17/20,33
NA,Cambodia,11.55,104.9167,3/18/20,35
NA,Cambodia,11.55,104.9167,3/19/20,37
NA,Cambodia,11.55,104.9167,3/20/20,51
NA,Cambodia,11.55,104.9167,3/21/20,53
NA,Cambodia,11.55,104.9167,3/22/20,84
NA,Cambodia,11.55,104.9167,3/23/20,87
NA,Cambodia,11.55,104.9167,3/24/20,91
NA,Cambodia,11.55,104.9167,3/25/20,96
NA,Cambodia,11.55,104.9167,3/26/20,96
NA,Cambodia,11.55,104.9167,3/27/20,99
NA,Cambodia,11.55,104.9167,3/28/20,99
NA,Cambodia,11.55,104.9167,3/29/20,103
NA,Cambodia,11.55,104.9167,3/30/20,107
NA,Cambodia,11.55,104.9167,3/31/20,109
NA,Cambodia,11.55,104.9167,4/1/20,109
NA,Cambodia,11.55,104.9167,4/2/20,110
NA,Cambodia,11.55,104.9167,4/3/20,114
NA,Cameroon,3.8480000000000003,11.5021,1/22/20,0
NA,Cameroon,3.8480000000000003,11.5021,1/23/20,0
NA,Cameroon,3.8480000000000003,11.5021,1/24/20,0
NA,Cameroon,3.8480000000000003,11.5021,1/25/20,0
NA,Cameroon,3.8480000000000003,11.5021,1/26/20,0
NA,Cameroon,3.8480000000000003,11.5021,1/27/20,0
NA,Cameroon,3.8480000000000003,11.5021,1/28/20,0
NA,Cameroon,3.8480000000000003,11.5021,1/29/20,0
NA,Cameroon,3.8480000000000003,11.5021,1/30/20,0
NA,Cameroon,3.8480000000000003,11.5021,1/31/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/1/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/2/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/3/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/4/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/5/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/6/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/7/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/8/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/9/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/10/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/11/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/12/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/13/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/14/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/15/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/16/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/17/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/18/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/19/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/20/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/21/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/22/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/23/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/24/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/25/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/26/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/27/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/28/20,0
NA,Cameroon,3.8480000000000003,11.5021,2/29/20,0
NA,Cameroon,3.8480000000000003,11.5021,3/1/20,0
NA,Cameroon,3.8480000000000003,11.5021,3/2/20,0
NA,Cameroon,3.8480000000000003,11.5021,3/3/20,0
NA,Cameroon,3.8480000000000003,11.5021,3/4/20,0
NA,Cameroon,3.8480000000000003,11.5021,3/5/20,0
NA,Cameroon,3.8480000000000003,11.5021,3/6/20,1
NA,Cameroon,3.8480000000000003,11.5021,3/7/20,1
NA,Cameroon,3.8480000000000003,11.5021,3/8/20,2
NA,Cameroon,3.8480000000000003,11.5021,3/9/20,2
NA,Cameroon,3.8480000000000003,11.5021,3/10/20,2
NA,Cameroon,3.8480000000000003,11.5021,3/11/20,2
NA,Cameroon,3.8480000000000003,11.5021,3/12/20,2
NA,Cameroon,3.8480000000000003,11.5021,3/13/20,2
NA,Cameroon,3.8480000000000003,11.5021,3/14/20,2
NA,Cameroon,3.8480000000000003,11.5021,3/15/20,2
NA,Cameroon,3.8480000000000003,11.5021,3/16/20,4
NA,Cameroon,3.8480000000000003,11.5021,3/17/20,10
NA,Cameroon,3.8480000000000003,11.5021,3/18/20,10
NA,Cameroon,3.8480000000000003,11.5021,3/19/20,13
NA,Cameroon,3.8480000000000003,11.5021,3/20/20,20
NA,Cameroon,3.8480000000000003,11.5021,3/21/20,27
NA,Cameroon,3.8480000000000003,11.5021,3/22/20,40
NA,Cameroon,3.8480000000000003,11.5021,3/23/20,56
NA,Cameroon,3.8480000000000003,11.5021,3/24/20,66
NA,Cameroon,3.8480000000000003,11.5021,3/25/20,75
NA,Cameroon,3.8480000000000003,11.5021,3/26/20,75
NA,Cameroon,3.8480000000000003,11.5021,3/27/20,91
NA,Cameroon,3.8480000000000003,11.5021,3/28/20,91
NA,Cameroon,3.8480000000000003,11.5021,3/29/20,139
NA,Cameroon,3.8480000000000003,11.5021,3/30/20,139
NA,Cameroon,3.8480000000000003,11.5021,3/31/20,193
NA,Cameroon,3.8480000000000003,11.5021,4/1/20,233
NA,Cameroon,3.8480000000000003,11.5021,4/2/20,306
NA,Cameroon,3.8480000000000003,11.5021,4/3/20,509
Alberta,Canada,53.9333,-116.5765,1/22/20,0
Alberta,Canada,53.9333,-116.5765,1/23/20,0
Alberta,Canada,53.9333,-116.5765,1/24/20,0
Alberta,Canada,53.9333,-116.5765,1/25/20,0
Alberta,Canada,53.9333,-116.5765,1/26/20,0
Alberta,Canada,53.9333,-116.5765,1/27/20,0
Alberta,Canada,53.9333,-116.5765,1/28/20,0
Alberta,Canada,53.9333,-116.5765,1/29/20,0
Alberta,Canada,53.9333,-116.5765,1/30/20,0
Alberta,Canada,53.9333,-116.5765,1/31/20,0
Alberta,Canada,53.9333,-116.5765,2/1/20,0
Alberta,Canada,53.9333,-116.5765,2/2/20,0
Alberta,Canada,53.9333,-116.5765,2/3/20,0
Alberta,Canada,53.9333,-116.5765,2/4/20,0
Alberta,Canada,53.9333,-116.5765,2/5/20,0
Alberta,Canada,53.9333,-116.5765,2/6/20,0
Alberta,Canada,53.9333,-116.5765,2/7/20,0
Alberta,Canada,53.9333,-116.5765,2/8/20,0
Alberta,Canada,53.9333,-116.5765,2/9/20,0
Alberta,Canada,53.9333,-116.5765,2/10/20,0
Alberta,Canada,53.9333,-116.5765,2/11/20,0
Alberta,Canada,53.9333,-116.5765,2/12/20,0
Alberta,Canada,53.9333,-116.5765,2/13/20,0
Alberta,Canada,53.9333,-116.5765,2/14/20,0
Alberta,Canada,53.9333,-116.5765,2/15/20,0
Alberta,Canada,53.9333,-116.5765,2/16/20,0
Alberta,Canada,53.9333,-116.5765,2/17/20,0
Alberta,Canada,53.9333,-116.5765,2/18/20,0
Alberta,Canada,53.9333,-116.5765,2/19/20,0
Alberta,Canada,53.9333,-116.5765,2/20/20,0
Alberta,Canada,53.9333,-116.5765,2/21/20,0
Alberta,Canada,53.9333,-116.5765,2/22/20,0
Alberta,Canada,53.9333,-116.5765,2/23/20,0
Alberta,Canada,53.9333,-116.5765,2/24/20,0
Alberta,Canada,53.9333,-116.5765,2/25/20,0
Alberta,Canada,53.9333,-116.5765,2/26/20,0
Alberta,Canada,53.9333,-116.5765,2/27/20,0
Alberta,Canada,53.9333,-116.5765,2/28/20,0
Alberta,Canada,53.9333,-116.5765,2/29/20,0
Alberta,Canada,53.9333,-116.5765,3/1/20,0
Alberta,Canada,53.9333,-116.5765,3/2/20,0
Alberta,Canada,53.9333,-116.5765,3/3/20,0
Alberta,Canada,53.9333,-116.5765,3/4/20,0
Alberta,Canada,53.9333,-116.5765,3/5/20,0
Alberta,Canada,53.9333,-116.5765,3/6/20,1
Alberta,Canada,53.9333,-116.5765,3/7/20,2
Alberta,Canada,53.9333,-116.5765,3/8/20,4
Alberta,Canada,53.9333,-116.5765,3/9/20,7
Alberta,Canada,53.9333,-116.5765,3/10/20,7
Alberta,Canada,53.9333,-116.5765,3/11/20,19
Alberta,Canada,53.9333,-116.5765,3/12/20,19
Alberta,Canada,53.9333,-116.5765,3/13/20,29
Alberta,Canada,53.9333,-116.5765,3/14/20,29
Alberta,Canada,53.9333,-116.5765,3/15/20,39
Alberta,Canada,53.9333,-116.5765,3/16/20,56
Alberta,Canada,53.9333,-116.5765,3/17/20,74
Alberta,Canada,53.9333,-116.5765,3/18/20,97
Alberta,Canada,53.9333,-116.5765,3/19/20,119
Alberta,Canada,53.9333,-116.5765,3/20/20,146
Alberta,Canada,53.9333,-116.5765,3/21/20,195
Alberta,Canada,53.9333,-116.5765,3/22/20,259
Alberta,Canada,53.9333,-116.5765,3/23/20,301
Alberta,Canada,53.9333,-116.5765,3/24/20,359
Alberta,Canada,53.9333,-116.5765,3/25/20,358
Alberta,Canada,53.9333,-116.5765,3/26/20,486
Alberta,Canada,53.9333,-116.5765,3/27/20,542
Alberta,Canada,53.9333,-116.5765,3/28/20,542
Alberta,Canada,53.9333,-116.5765,3/29/20,621
Alberta,Canada,53.9333,-116.5765,3/30/20,661
Alberta,Canada,53.9333,-116.5765,3/31/20,690
Alberta,Canada,53.9333,-116.5765,4/1/20,754
Alberta,Canada,53.9333,-116.5765,4/2/20,969
Alberta,Canada,53.9333,-116.5765,4/3/20,969
British Columbia,Canada,49.2827,-123.1207,1/22/20,0
British Columbia,Canada,49.2827,-123.1207,1/23/20,0
British Columbia,Canada,49.2827,-123.1207,1/24/20,0
British Columbia,Canada,49.2827,-123.1207,1/25/20,0
British Columbia,Canada,49.2827,-123.1207,1/26/20,0
British Columbia,Canada,49.2827,-123.1207,1/27/20,0
British Columbia,Canada,49.2827,-123.1207,1/28/20,1
British Columbia,Canada,49.2827,-123.1207,1/29/20,1
British Columbia,Canada,49.2827,-123.1207,1/30/20,1
British Columbia,Canada,49.2827,-123.1207,1/31/20,1
British Columbia,Canada,49.2827,-123.1207,2/1/20,1
British Columbia,Canada,49.2827,-123.1207,2/2/20,1
British Columbia,Canada,49.2827,-123.1207,2/3/20,1
British Columbia,Canada,49.2827,-123.1207,2/4/20,1
British Columbia,Canada,49.2827,-123.1207,2/5/20,2
British Columbia,Canada,49.2827,-123.1207,2/6/20,2
British Columbia,Canada,49.2827,-123.1207,2/7/20,4
British Columbia,Canada,49.2827,-123.1207,2/8/20,4
British Columbia,Canada,49.2827,-123.1207,2/9/20,4
British Columbia,Canada,49.2827,-123.1207,2/10/20,4
British Columbia,Canada,49.2827,-123.1207,2/11/20,4
British Columbia,Canada,49.2827,-123.1207,2/12/20,4
British Columbia,Canada,49.2827,-123.1207,2/13/20,4
British Columbia,Canada,49.2827,-123.1207,2/14/20,4
British Columbia,Canada,49.2827,-123.1207,2/15/20,4
British Columbia,Canada,49.2827,-123.1207,2/16/20,4
British Columbia,Canada,49.2827,-123.1207,2/17/20,5
British Columbia,Canada,49.2827,-123.1207,2/18/20,5
British Columbia,Canada,49.2827,-123.1207,2/19/20,5
British Columbia,Canada,49.2827,-123.1207,2/20/20,5
British Columbia,Canada,49.2827,-123.1207,2/21/20,6
British Columbia,Canada,49.2827,-123.1207,2/22/20,6
British Columbia,Canada,49.2827,-123.1207,2/23/20,6
British Columbia,Canada,49.2827,-123.1207,2/24/20,6
British Columbia,Canada,49.2827,-123.1207,2/25/20,7
British Columbia,Canada,49.2827,-123.1207,2/26/20,7
British Columbia,Canada,49.2827,-123.1207,2/27/20,7
British Columbia,Canada,49.2827,-123.1207,2/28/20,7
British Columbia,Canada,49.2827,-123.1207,2/29/20,8
British Columbia,Canada,49.2827,-123.1207,3/1/20,8
British Columbia,Canada,49.2827,-123.1207,3/2/20,8
British Columbia,Canada,49.2827,-123.1207,3/3/20,9
British Columbia,Canada,49.2827,-123.1207,3/4/20,12
British Columbia,Canada,49.2827,-123.1207,3/5/20,13
British Columbia,Canada,49.2827,-123.1207,3/6/20,21
British Columbia,Canada,49.2827,-123.1207,3/7/20,21
British Columbia,Canada,49.2827,-123.1207,3/8/20,27
British Columbia,Canada,49.2827,-123.1207,3/9/20,32
British Columbia,Canada,49.2827,-123.1207,3/10/20,32
British Columbia,Canada,49.2827,-123.1207,3/11/20,39
British Columbia,Canada,49.2827,-123.1207,3/12/20,46
British Columbia,Canada,49.2827,-123.1207,3/13/20,64
British Columbia,Canada,49.2827,-123.1207,3/14/20,64
British Columbia,Canada,49.2827,-123.1207,3/15/20,73
British Columbia,Canada,49.2827,-123.1207,3/16/20,103
British Columbia,Canada,49.2827,-123.1207,3/17/20,103
British Columbia,Canada,49.2827,-123.1207,3/18/20,186
British Columbia,Canada,49.2827,-123.1207,3/19/20,231
British Columbia,Canada,49.2827,-123.1207,3/20/20,271
British Columbia,Canada,49.2827,-123.1207,3/21/20,424
British Columbia,Canada,49.2827,-123.1207,3/22/20,424
British Columbia,Canada,49.2827,-123.1207,3/23/20,472
British Columbia,Canada,49.2827,-123.1207,3/24/20,617
British Columbia,Canada,49.2827,-123.1207,3/25/20,617
British Columbia,Canada,49.2827,-123.1207,3/26/20,725
British Columbia,Canada,49.2827,-123.1207,3/27/20,725
British Columbia,Canada,49.2827,-123.1207,3/28/20,884
British Columbia,Canada,49.2827,-123.1207,3/29/20,884
British Columbia,Canada,49.2827,-123.1207,3/30/20,970
British Columbia,Canada,49.2827,-123.1207,3/31/20,1013
British Columbia,Canada,49.2827,-123.1207,4/1/20,1013
British Columbia,Canada,49.2827,-123.1207,4/2/20,1121
British Columbia,Canada,49.2827,-123.1207,4/3/20,1174
Grand Princess,Canada,37.6489,-122.6655,1/22/20,0
Grand Princess,Canada,37.6489,-122.6655,1/23/20,0
Grand Princess,Canada,37.6489,-122.6655,1/24/20,0
Grand Princess,Canada,37.6489,-122.6655,1/25/20,0
Grand Princess,Canada,37.6489,-122.6655,1/26/20,0
Grand Princess,Canada,37.6489,-122.6655,1/27/20,0
Grand Princess,Canada,37.6489,-122.6655,1/28/20,0
Grand Princess,Canada,37.6489,-122.6655,1/29/20,0
Grand Princess,Canada,37.6489,-122.6655,1/30/20,0
